trial,model,task,latency,temperature,id,result,quality,accuracy,variance,consensus,effectiveness,elapsed,strategy,created
Trial_541 1,claude-3-5-sonnet-latest,classify a short statement into a category of fakeness,6.0,0.7,Item_0,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'half-true'.,9.9036476026,1.0,0.0003090831438280117,0.9960365510837916,0.9990091377709479,1m,CHEMISTRY,2025-07-28 21:24:36
Trial_541 1,gpt-4o,classify a short statement into a category of fakeness,3.0,0.6,Item_4,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'barely-true'.,2.5729260866,0.0,0.007859370685076509,0.9800138339700335,0.24500345849250837,1m,CHEMISTRY,2025-07-28 21:24:36
Trial_541 1,gemini-2.0-flash,classify a short statement into a category of fakeness,2.0,0.6,Item_3,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'half-true'.,9.8627081883,1.0,0.00030712763024045973,0.9960491089932544,0.9990122772483137,1m,CHEMISTRY,2025-07-28 21:24:36
Trial_541 2,gemini-2.0-flash,classify a short statement into a category of fakeness,2.0,0.6,Item_3,"' Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran."" ' is labeled as 'half-true'.",0.0074569567,0.0,0.02485750090704171,0.7793502572149524,0.5845126929112143,43s,CHEMISTRY,2025-07-28 21:25:39
Trial_541 2,claude-3-5-sonnet-latest,classify a short statement into a category of fakeness,5.0,0.7,Item_0,"'Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.""' is labeled as 'false'.",0.1236247898,0.0,0.0294027205784518,0.7600236453511263,0.5700177340133448,43s,CHEMISTRY,2025-07-28 21:25:39
Trial_541 2,firefunction-v2,classify a short statement into a category of fakeness,13.0,0.6,Item_2,"Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran."" is labeled as barely-true.",0.0602568556,0.0,0.0006015115940643718,0.9656760947126888,0.7242570710345166,43s,CHEMISTRY,2025-07-28 21:25:39
Trial_541 2,gpt-4o,classify a short statement into a category of fakeness,5.0,0.6,Item_4,"'Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.""' is labeled as 'barely-true'.",0.5525575495,0.0,0.007641050454871365,0.8776648588916985,0.6582486441687739,43s,CHEMISTRY,2025-07-28 21:25:39
Trial_541 2,claude-3-7-sonnet-20250219,classify a short statement into a category of fakeness,4.0,0.7,Item_1,"'Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.""' is labeled as 'half-true'.",0.0022419364,0.0,0.023898956107976634,0.7836463833777308,0.5877347875332981,43s,CHEMISTRY,2025-07-28 21:25:39
Trial_541 3,gemini-2.0-flash,classify a short statement into a category of fakeness,2.0,0.6,Item_3,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.8214529295,0.0,0.0022914805320126933,0.8983270463393555,0.6737452847545166,16s,CHEMISTRY,2025-07-28 21:26:25
Trial_541 3,claude-3-5-sonnet-latest,classify a short statement into a category of fakeness,4.0,0.7,Item_0,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.8211240699,0.0,2.076122872794497e-07,0.9990322261546662,0.7492741696159997,16s,CHEMISTRY,2025-07-28 21:26:25
Trial_541 3,firefunction-v2,classify a short statement into a category of fakeness,19.0,0.6,Item_2,Health care reform legislation is likely to mandate free sex change surgeries is labeled as false.,0.9047366117,0.0,1.520889461869714e-07,0.9991716837534785,0.749378762815109,16s,CHEMISTRY,2025-07-28 21:26:25
Trial_541 3,gpt-4o,classify a short statement into a category of fakeness,7.0,0.6,Item_4,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.8219063148,0.0,3.1512028625607014e-07,0.9988077000233245,0.7491057750174934,16s,CHEMISTRY,2025-07-28 21:26:25
Trial_541 3,claude-3-7-sonnet-20250219,classify a short statement into a category of fakeness,4.0,0.7,Item_1,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.8221628911,0.0,0.0023349332120227205,0.8973675761667871,0.6730256821250903,16s,CHEMISTRY,2025-07-28 21:26:25
Trial_541 4,claude-3-7-sonnet-20250219,classify a short statement into a category of fakeness,4.0,0.7,Item_1,'The economic turnaround started at the end of my term.' is labeled as 'half-true'.,9.8468662818,1.0,0.33554091725521656,0.888659804263877,0.9721649510659692,20s,CHEMISTRY,2025-07-28 21:26:44
Trial_541 4,gemini-2.0-flash,classify a short statement into a category of fakeness,2.0,0.6,Item_3,'The economic turnaround started at the end of my term.' is labeled as 'mostly-true'.,2.1094125035,0.0,0.024287000991511848,0.9700452167082039,0.24251130417705097,20s,CHEMISTRY,2025-07-28 21:26:44
Trial_541 4,firefunction-v2,classify a short statement into a category of fakeness,23.0,0.6,Item_2,The economic turnaround started at the end of my term is labeled as mostly-true.,2.9774775281,0.0,0.16150156334264354,0.9227554936428057,0.23068887341070143,20s,CHEMISTRY,2025-07-28 21:26:44
Trial_541 4,claude-3-5-sonnet-latest,classify a short statement into a category of fakeness,5.0,0.7,Item_0,'The economic turnaround started at the end of my term.' is labeled as 'half-true'.,9.737433401,1.0,0.010194969128784374,0.9805923838374205,0.9951480959593552,20s,CHEMISTRY,2025-07-28 21:26:44
Trial_541 4,gpt-4o,classify a short statement into a category of fakeness,4.0,0.6,Item_4,'The economic turnaround started at the end of my term.' is labeled as 'barely-true'.,3.2102624054,0.0,0.010211915890449619,0.9805762602142603,0.24514406505356506,20s,CHEMISTRY,2025-07-28 21:26:44
Trial_541 6,claude-3-5-sonnet-latest,classify a short statement into a category of fakeness,4.0,0.7,Item_0,'Jim Dunnam has not lived in the district he represents for years now.' is labeled as 'false'.,0.0008690164,0.0,4.661812607302089e-09,0.9999420794876072,0.7499565596157054,21s,CHEMISTRY,2025-07-28 21:28:47
Trial_541 6,gpt-4o,classify a short statement into a category of fakeness,3.0,0.6,Item_4,'Jim Dunnam has not lived in the district he represents for years now.' is labeled as 'false'.,0.0007758141,0.0,7.68579002296409e-07,0.9992562974907182,0.7494422231180387,21s,CHEMISTRY,2025-07-28 21:28:47
Trial_541 6,firefunction-v2,classify a short statement into a category of fakeness,24.0,0.6,Item_2,Jim Dunnam has not lived in the district he represents for years now. is labeled as mostly-true.,0.0001711422,0.0,0.21679883271177242,0.6050124026578882,0.4537593019934162,21s,CHEMISTRY,2025-07-28 21:28:47
Trial_541 6,claude-3-7-sonnet-20250219,classify a short statement into a category of fakeness,4.0,0.7,Item_1,'Jim Dunnam has not lived in the district he represents for years now.' is labeled as 'half-true'.,1.8975e-06,0.0,0.21381010900504224,0.6077444413964944,0.45580833104737084,21s,CHEMISTRY,2025-07-28 21:28:47
Trial_541 6,gemini-2.0-flash,classify a short statement into a category of fakeness,2.0,0.6,Item_3,'Jim Dunnam has not lived in the district he represents for years now.' is labeled as 'false'.,0.001012724,0.0,0.00034622728546827386,0.9842153253572224,0.7381614940179169,21s,CHEMISTRY,2025-07-28 21:28:47
Trial_541 7,gemini-2.0-flash,classify a short statement into a category of fakeness,2.0,0.6,Item_3,"'I'm the only person on this stage who has worked actively just last year passing, along with Russ Feingold, some of the toughest ethics reform since Watergate.' is labeled as 'half-true'.",8.2689688318,1.0,0.0009706564786592665,0.9931196494176489,0.9982799123544122,3m 3s,CHEMISTRY,2025-07-28 21:29:11
Trial_541 7,gpt-4o,classify a short statement into a category of fakeness,5.0,0.6,Item_4,"'I'm the only person on this stage who has worked actively just last year passing, along with Russ Feingold, some of the toughest ethics reform since Watergate.' is labeled as 'mostly-true'.",2.113314858,0.0,0.00016418596535486325,0.9971702647521603,0.24929256618804008,3m 3s,CHEMISTRY,2025-07-28 21:29:11
Trial_541 7,claude-3-5-sonnet-latest,classify a short statement into a category of fakeness,4.0,0.7,Item_0,"'I'm the only person on this stage who has worked actively just last year passing, along with Russ Feingold, some of the toughest ethics reform since Watergate.' is labeled as 'half-true'.",9.1596862982,1.0,0.1956572048860522,0.9023154879198645,0.9755788719799661,3m 3s,CHEMISTRY,2025-07-28 21:29:11
Trial_541 7,claude-3-7-sonnet-20250219,classify a short statement into a category of fakeness,6.0,0.7,Item_1,"'I'm the only person on this stage who has worked actively just last year passing, along with Russ Feingold, some of the toughest ethics reform since Watergate.' is labeled as 'half-true'.",9.1853080288,1.0,1.3106125660764802,0.7471779474090896,0.9367944868522724,3m 3s,CHEMISTRY,2025-07-28 21:29:11
Trial_541 7,firefunction-v2,classify a short statement into a category of fakeness,15.0,0.6,Item_2,"'I'm the only person on this stage who has worked actively just last year passing, along with Russ Feingold, some of the toughest ethics reform since Watergate.' is labeled as 'mostly-true'.",1.6728234116,0.0,0.00016426584968899232,0.9971695764350255,0.24929239410875637,3m 3s,CHEMISTRY,2025-07-28 21:29:11
Trial_541 8,claude-3-5-sonnet-latest,classify a short statement into a category of fakeness,4.0,0.7,Item_0,"'However, it took $19.5 million in Oregon Lottery funds for the Port of Newport to eventually land the new NOAA Marine Operations Center-Pacific.' is labeled as 'true'.",1.3071573981,0.0,1.2053759131579357e-11,0.9999961824150795,0.7499971368113096,21s,CHEMISTRY,2025-07-28 21:32:17
Trial_541 8,claude-3-7-sonnet-20250219,classify a short statement into a category of fakeness,4.0,0.7,Item_1,"'However, it took $19.5 million in Oregon Lottery funds for the Port of Newport to eventually land the new NOAA Marine Operations Center-Pacific.' is labeled as 'true'.",1.3071545785,0.0,3.687279128339944e-12,0.9999978885516624,0.7499984164137468,21s,CHEMISTRY,2025-07-28 21:32:17
Trial_541 8,firefunction-v2,classify a short statement into a category of fakeness,24.0,0.6,Item_2,"'However, it took $19.5 million in Oregon Lottery funds for the Port of Newport to eventually land the new NOAA Marine Operations Center-Pacific.' is labeled as 'true'.",1.3071563276,0.0,2.463705656944618e-12,0.9999982740752267,0.74999870555642,21s,CHEMISTRY,2025-07-28 21:32:17
Trial_541 8,gemini-2.0-flash,classify a short statement into a category of fakeness,2.0,0.6,Item_3,"'However, it took $19.5 million in Oregon Lottery funds for the Port of Newport to eventually land the new NOAA Marine Operations Center-Pacific.' is labeled as 'true'.",1.3071525628,0.0,2.3042848527355753e-11,0.9999947216822035,0.7499960412616526,21s,CHEMISTRY,2025-07-28 21:32:17
Trial_541 9,gpt-4o,classify a short statement into a category of fakeness,4.0,0.6,Item_4,'Says GOP primary opponents Glenn Grothman and Joe Leibham cast a compromise vote that cost $788 million in higher electricity costs.' is labeled as 'barely-true'.,0.8535921575,0.0,0.1609841889017893,0.9049318849039467,0.22623297122598668,22s,CHEMISTRY,2025-07-28 21:32:40
Trial_541 9,firefunction-v2,classify a short statement into a category of fakeness,25.0,0.6,Item_2,Says GOP primary opponents Glenn Grothman and Joe Leibham cast a compromise vote that cost $788 million in higher electricity costs. is labeled as mostly-true.,6.811588721,1.0,0.7173280070541046,0.7993208905116285,0.9498302226279072,22s,CHEMISTRY,2025-07-28 21:32:40
Trial_541 9,gemini-2.0-flash,classify a short statement into a category of fakeness,2.0,0.6,Item_3,'Says GOP primary opponents Glenn Grothman and Joe Leibham cast a compromise vote that cost $788 million in higher electricity costs.' is labeled as 'half-true'.,0.0916904221,0.0,0.5196385525011153,0.829197605996628,0.207299401499157,22s,CHEMISTRY,2025-07-28 21:32:40
Trial_541 9,claude-3-7-sonnet-20250219,classify a short statement into a category of fakeness,4.0,0.7,Item_1,'Says GOP primary opponents Glenn Grothman and Joe Leibham cast a compromise vote that cost $788 million in higher electricity costs.' is labeled as 'half-true'.,0.0940625836,0.0,0.5951844821987062,0.8172029969485709,0.20430074923714273,22s,CHEMISTRY,2025-07-28 21:32:40
Trial_541 9,claude-3-5-sonnet-latest,classify a short statement into a category of fakeness,4.0,0.7,Item_0,'Says GOP primary opponents Glenn Grothman and Joe Leibham cast a compromise vote that cost $788 million in higher electricity costs.' is labeled as 'false'.,1.9917e-06,0.0,0.4805111206994849,0.8357539276448894,0.20893848191122236,22s,CHEMISTRY,2025-07-28 21:32:40
Trial_344 0,claude-3-7-sonnet-20250219,classify a short statement into a category of fakeness,4.0,0.7,Item_1,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,0.0831652956,0.0,1.1144458240090541e-13,0.9999996224912823,0.7499997168684617,7m 8s,CHEMISTRY,2025-07-28 06:36:26
Trial_344 0,o1-mini,classify a short statement into a category of fakeness,20.0,1,Item_7,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,1.3479140641,0.0,6.837062036604719e-05,0.9906495553266177,0.7429871664949632,7m 8s,CHEMISTRY,2025-07-28 06:36:26
Trial_344 0,qwen2.5:32b,classify a short statement into a category of fakeness,427.0,0.45,Item_9,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,0.0830260996,0.0,6.631241425164207e-05,0.9907913721010186,0.743093529075764,7m 8s,CHEMISTRY,2025-07-28 06:36:26
Trial_344 0,o4-mini,classify a short statement into a category of fakeness,31.0,1,Item_5,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,1.3479140059,0.0,1.1240476311053e-05,0.9962086850628157,0.7471565137971118,7m 8s,CHEMISTRY,2025-07-28 06:36:26
Trial_344 0,gpt-4o,classify a short statement into a category of fakeness,6.0,0.6,Item_4,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,1.3479144944,0.0,1.9631043142843185e-13,0.999999498963698,0.7499996242227736,7m 8s,CHEMISTRY,2025-07-28 06:36:26
Trial_344 0,o3-mini,classify a short statement into a category of fakeness,36.0,1,Item_8,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,0.0830260984,0.0,0.0008989836684266017,0.9660942460841969,0.7245706845631477,7m 8s,CHEMISTRY,2025-07-28 06:36:26
Trial_344 0,mixtral:8x22b,classify a short statement into a category of fakeness,9.0,0.6,Item_6,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,1.3479141597,0.0,6.816509172971637e-13,0.9999990663620071,0.7499992997715053,7m 8s,CHEMISTRY,2025-07-28 06:36:26
